Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-07-01 00:00,2185,80,78,0.00,14,0.00,,7.3,5.1,0.14,1.01,0.0,1.6,,6.1,2.0,90,99,99,94,89
2017-07-01 01:00,2185,79,78,0.00,14,0.00,,6.6,5.2,0.14,1.01,0.0,1.6,,6.1,2.2,88,98,98,94,89
2017-07-01 02:00,2185,78,75,0.00,15,0.00,,6.0,4.5,0.15,0.94,0.0,1.9,,6.1,2.2,86,96,98,94,89
2017-07-01 03:00,2185,76,75,0.00,17,0.00,,6.0,4.7,0.15,0.89,0.0,1.2,,6.1,2.0,85,95,98,94,89
2017-07-01 04:00,2185,76,74,0.00,17,8.06,,6.0,4.8,0.15,0.88,0.0,1.1,,5.7,2.0,82,94,97,94,89
2017-07-01 05:00,2185,85,75,0.00,18,131.10,,5.6,3.5,0.16,0.95,0.0,1.4,,5.7,2.2,82,92,97,94,89
2017-07-01 06:00,2185,89,85,0.00,14,326.50,,4.6,2.1,0.16,1.31,0.0,1.4,,5.7,2.0,82,92,96,94,89
2017-07-01 07:00,2185,94,89,0.00,11,529.10,,4.4,1.6,0.15,1.46,0.0,1.6,,5.7,2.0,86,90,96,94,89
2017-07-01 08:00,2185,96,94,0.00,10,717.10,,9.4,3.8,0.17,1.65,0.0,1.1,,5.7,2.0,94,90,95,94,89
2017-07-01 09:00,2185,99,96,0.00,10,870.00,,10.8,5.3,0.17,1.80,0.0,1.4,,5.7,2.2,103,91,95,94,89
2017-07-01 10:00,2185,101,98,0.00,10,971.00,,15.4,6.3,0.18,1.90,0.0,1.4,,5.7,2.2,112,92,94,94,89
2017-07-01 11:00,2185,101,99,0.00,7,1024.00,,17.5,9.5,0.14,1.94,0.0,1.1,,5.7,2.2,120,94,94,94,89
2017-07-01 12:00,2185,101,100,0.00,7,1017.00,,20.0,9.7,0.14,1.99,0.0,1.6,,5.7,2.0,125,97,94,94,89
2017-07-01 13:00,2185,101,100,0.00,8,947.00,,21.0,10.9,0.16,1.98,0.0,1.9,,5.7,2.2,130,99,94,94,89
2017-07-01 14:00,2185,102,100,0.00,8,830.00,,17.4,10.3,0.15,1.99,0.0,1.6,,6.0,2.2,130,102,95,94,89
2017-07-01 15:00,2185,102,100,0.00,6,669.00,,17.5,10.4,0.12,1.99,0.0,1.6,,6.0,2.5,128,104,95,93,89
2017-07-01 16:00,2185,102,99,0.00,5,467.20,,17.3,9.9,0.11,1.93,0.0,2.1,,6.0,2.2,124,105,96,94,89
2017-07-01 17:00,2185,99,97,0.00,7,249.80,,18.2,8.4,0.13,1.85,0.0,2.1,,6.0,2.2,120,106,96,94,89
