Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-07-02 14:00,2186,94,93,0.00,7,831.00,,20.1,11.5,0.10,1.61,5.0,3.3,5.4,6.2,9.7,98,106,94,90,84
2017-07-02 15:00,2186,94,93,0.00,6,660.10,,18.7,10.9,0.09,1.58,,,,,,99,107,94,90,84
2017-07-02 16:00,2186,94,93,0.00,6,455.90,,20.2,10.9,0.10,1.57,,,,,,99,108,96,90,84
2017-07-02 17:00,2186,93,91,0.00,6,247.60,,16.4,9.8,0.10,1.53,5.0,3.3,5.6,6.2,9.7,98,108,96,90,84
2017-07-02 18:00,2186,91,88,0.00,7,59.36,,12.3,6.8,0.10,1.44,5.0,3.3,5.6,6.2,9.3,98,107,97,90,84
2017-07-02 19:00,2186,88,82,0.00,8,0.96,,8.8,6.2,0.10,1.22,5.0,3.0,5.6,6.2,9.7,98,104,97,90,84
2017-07-02 20:00,2186,82,75,0.00,9,0.11,,8.8,5.9,0.10,0.99,4.4,3.0,5.6,6.2,9.7,97,102,98,90,84
2017-07-02 21:00,2186,75,73,0.00,12,0.03,,8.6,5.6,0.11,0.86,4.6,2.6,5.6,6.2,9.7,96,99,97,91,84
2017-07-02 22:00,2186,76,73,0.00,14,0.01,,11.2,6.4,0.13,0.88,,,,,,96,98,97,90,84
2017-07-02 23:00,2186,76,69,0.00,16,0.01,,10.4,6.8,0.14,0.84,4.6,2.2,5.8,6.3,9.7,94,95,96,91,84
2017-07-03 00:00,2186,69,67,0.00,19,0.01,,12.6,8.8,0.14,0.70,,,,,,94,94,96,91,84
2017-07-03 01:00,2186,71,66,0.00,20,0.00,,11.5,8.2,0.13,0.67,4.9,2.4,5.4,6.3,9.7,92,91,95,91,84
2017-07-03 02:00,2186,71,67,0.00,16,0.00,,10.6,7.8,0.12,0.72,5.0,2.4,5.4,,,92,89,94,91,84
2017-07-03 03:00,2186,68,65,0.00,17,0.00,,11.1,7.9,0.12,0.65,4.4,2.4,5.0,6.3,9.7,91,88,93,91,84
2017-07-03 04:00,2186,65,63,0.00,17,5.77,,12.9,9.5,0.10,0.60,4.4,2.8,5.6,6.3,,90,86,92,91,84
2017-07-03 05:00,2186,70,63,0.00,17,145.60,,12.0,9.1,0.09,0.62,4.6,2.2,5.6,6.3,,90,85,92,91,84
2017-07-03 06:00,2186,81,70,0.00,13,350.20,,9.5,5.5,0.12,0.86,4.6,2.7,5.7,6.3,,89,84,91,91,84
2017-07-03 07:00,2186,83,81,0.00,14,555.20,,10.6,5.1,0.17,1.10,4.4,2.2,5.3,6.2,,89,83,90,90,84
