Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-01-01 00:00,2189,35,35,0.00,100,0.05,,6.0,1.8,0.20,0.20,22.6,19.6,13.7,5.2,9.9,39,42,46,53,57
2017-01-01 01:00,2189,35,35,0.00,100,0.09,,2.6,0.8,0.20,0.20,22.1,19.3,13.0,4.8,9.6,39,42,46,53,57
2017-01-01 02:00,2189,35,35,0.00,100,0.07,,4.4,1.8,0.21,0.21,22.2,19.1,14.5,4.8,10.1,39,42,46,53,57
2017-01-01 03:00,2189,35,35,0.00,100,0.08,,6.3,2.8,0.20,0.20,21.8,19.1,14.5,4.5,10.3,39,42,45,53,57
2017-01-01 04:00,2189,36,35,0.00,100,0.06,,6.5,2.1,0.21,0.21,22.4,19.1,14.0,5.0,10.1,38,41,45,53,57
2017-01-01 05:00,2189,36,33,0.00,100,0.07,,6.7,2.0,0.21,0.21,22.0,19.1,14.1,5.2,9.5,37,41,45,53,57
2017-01-01 06:00,2189,33,32,0.00,100,0.04,,3.0,0.6,0.18,0.18,21.3,18.7,14.6,5.2,9.5,36,40,45,53,58
2017-01-01 07:00,2189,33,32,0.00,100,0.36,,4.4,1.6,0.18,0.18,21.9,18.7,14.7,4.5,9.9,36,40,45,53,57
2017-01-01 08:00,2189,36,33,0.00,100,43.42,,5.2,3.0,0.20,0.20,21.8,18.6,14.7,5.2,9.5,36,39,44,53,57
2017-01-01 09:00,2189,44,36,0.00,100,219.90,,4.8,2.5,0.23,0.24,21.5,18.3,15.1,5.0,10.3,35,39,44,53,57
2017-01-01 10:00,2189,49,44,0.00,86,375.70,,3.0,1.0,0.25,0.31,21.4,18.9,15.2,5.0,10.3,37,39,44,53,57
2017-01-01 11:00,2189,50,48,0.00,72,508.20,,5.4,2.1,0.24,0.35,21.8,18.3,13.8,5.0,9.5,42,39,44,52,57
2017-01-01 12:00,2189,52,50,0.00,65,581.80,,7.1,3.0,0.25,0.38,21.5,19.0,14.4,4.5,10.3,48,41,43,52,57
2017-01-01 13:00,2189,53,51,0.00,64,597.70,,8.7,4.5,0.25,0.39,21.7,18.5,15.0,4.8,10.3,52,43,43,52,57
2017-01-01 14:00,2189,53,51,0.00,66,544.70,,14.5,7.6,0.28,0.39,21.6,18.6,14.6,5.0,10.3,55,46,44,52,57
2017-01-01 15:00,2189,52,47,0.00,77,428.80,,11.8,5.9,0.30,0.37,21.3,18.3,15.2,5.0,9.5,54,48,44,52,57
2017-01-01 16:00,2189,50,46,0.00,94,183.90,,10.7,4.5,0.31,0.34,22.1,18.3,14.2,4.8,10.5,54,49,45,52,57
2017-01-01 17:00,2189,48,45,0.00,83,42.18,,10.3,5.7,0.28,0.32,21.7,18.8,15.1,4.8,10.3,53,50,45,52,57
2017-01-01 18:00,2189,45,43,0.00,96,0.34,,8.1,3.7,0.29,0.29,21.0,18.1,15.1,5.2,10.3,50,49,46,52,57
2017-01-01 19:00,2189,44,43,0.00,100,0.07,,6.1,3.2,0.28,0.28,21.1,18.2,14.6,4.8,10.3,47,49,46,52,57
2017-01-01 20:00,2189,44,40,0.00,100,0.07,,8.9,4.7,0.27,0.27,20.7,18.1,14.7,5.0,9.5,47,48,47,52,57
2017-01-01 21:00,2189,41,40,0.00,100,0.09,,9.1,5.0,0.25,0.25,20.4,17.6,15.2,5.0,10.3,46,47,47,52,57
2017-01-01 22:00,2189,40,39,0.00,99,0.08,,10.4,5.5,0.25,0.25,20.4,18.2,15.4,5.0,10.3,45,47,47,52,57
2017-01-01 23:00,2189,39,39,0.00,100,0.08,,10.9,6.2,0.24,0.24,20.7,17.4,15.0,5.3,9.6,43,46,47,52,57
2017-01-02 00:00,2189,39,39,0.00,100,0.08,,7.5,3.0,0.23,0.24,20.0,17.4,15.0,4.8,9.5,42,46,47,52,57
