Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-01-01 00:00,2191,22,19,0.00,96,0.00,,5.0,2.1,0.10,0.12,0.0,6.7,8.8,2.7,9.2,31,33,35,39,52
2017-01-01 01:00,2191,23,19,0.00,90,0.00,,4.1,2.0,0.10,0.12,0.0,6.8,8.6,3.0,9.2,31,33,35,39,52
2017-01-01 02:00,2191,23,19,0.00,72,0.00,,3.0,1.0,0.09,0.12,0.2,6.3,8.8,3.0,9.2,31,33,35,39,52
2017-01-01 03:00,2191,19,17,0.00,87,0.00,,2.6,0.4,0.09,0.10,0.0,6.3,8.8,2.7,9.2,31,33,35,39,52
2017-01-01 04:00,2191,20,16,0.00,87,0.00,,3.9,0.7,0.09,0.10,0.0,6.3,8.8,3.0,9.2,31,33,35,39,52
2017-01-01 05:00,2191,19,16,0.00,83,0.00,,3.7,1.2,0.08,0.10,0.2,6.3,8.8,2.7,9.2,31,33,35,39,52
2017-01-01 06:00,2191,19,17,0.00,87,0.10,,3.7,1.4,0.08,0.10,0.0,6.3,8.8,2.4,9.2,31,33,35,39,52
2017-01-01 07:00,2191,22,17,0.00,82,10.31,,2.5,0.7,0.09,0.10,0.0,6.3,8.8,2.7,9.2,30,33,35,39,52
2017-01-01 08:00,2191,27,22,0.00,75,61.34,,3.0,1.1,0.09,0.13,0.0,6.3,8.8,3.0,9.2,30,33,35,39,52
2017-01-01 09:00,2191,36,27,0.00,56,165.10,,6.5,2.3,0.09,0.16,0.0,6.5,8.8,3.0,9.2,30,33,35,39,52
2017-01-01 10:00,2191,43,36,0.00,30,494.10,,13.2,3.9,0.05,0.26,0.0,6.5,8.5,3.0,9.2,30,33,35,39,52
2017-01-01 11:00,2191,43,42,0.00,12,553.80,,19.8,7.5,0.04,0.27,0.0,6.3,8.7,3.0,9.2,30,33,35,39,52
2017-01-01 12:00,2191,42,41,0.00,13,550.20,,22.0,8.4,0.03,0.27,0.0,6.5,8.7,3.0,9.2,30,33,35,39,52
2017-01-01 13:00,2191,42,40,0.00,12,486.80,,24.2,9.2,0.04,0.26,0.0,6.5,8.5,2.7,9.2,30,33,35,39,52
2017-01-01 14:00,2191,40,39,0.00,13,370.70,,20.5,10.6,0.03,0.25,0.0,6.5,8.9,3.0,9.2,30,33,35,39,52
2017-01-01 15:00,2191,39,37,0.00,13,111.50,,25.7,12.3,0.02,0.23,0.0,6.5,8.6,3.0,9.2,30,33,35,39,52
2017-01-01 16:00,2191,38,35,0.00,8,8.50,,25.0,13.4,0.02,0.22,0.0,6.5,8.8,3.0,9.2,31,33,35,39,52
2017-01-01 17:00,2191,35,33,0.00,10,0.02,,24.4,9.9,0.02,0.19,0.0,6.2,8.8,3.0,9.2,31,33,35,39,52
2017-01-01 18:00,2191,35,33,0.00,9,0.00,,31.8,13.9,0.02,0.20,0.0,6.2,8.8,3.0,9.2,31,33,35,39,52
2017-01-01 19:00,2191,36,35,0.00,7,0.00,,33.6,17.2,0.01,0.21,0.0,6.5,8.8,2.7,9.2,31,33,35,39,52
2017-01-01 20:00,2191,35,34,0.00,7,0.00,,28.6,16.7,0.01,0.20,0.0,6.2,8.6,2.4,9.2,30,33,35,39,52
2017-01-01 21:00,2191,35,33,0.00,8,0.00,,35.2,17.9,0.01,0.19,0.0,6.2,8.8,3.0,9.2,30,33,35,39,52
2017-01-01 22:00,2191,34,32,0.00,8,0.00,,34.1,18.2,0.01,0.19,0.3,6.3,8.6,2.4,9.2,30,33,35,39,52
2017-01-01 23:00,2191,33,31,0.00,9,0.00,,26.8,13.8,0.01,0.18,0.0,6.3,8.8,2.7,9.2,30,33,35,39,52
2017-01-02 00:00,2191,33,31,0.00,10,0.00,,28.6,15.1,0.01,0.18,0.0,6.3,8.8,2.4,9.2,30,33,35,39,52
2017-01-02 01:00,2191,34,33,0.00,7,0.00,,33.7,16.8,0.01,0.19,0.0,6.3,8.8,2.4,9.2,30,33,35,39,52
2017-01-02 02:00,2191,33,33,0.00,8,0.00,,29.6,14.4,0.01,0.19,0.0,6.3,8.6,2.4,9.2,29,33,35,39,52
2017-01-02 03:00,2191,33,32,0.00,7,0.00,,27.0,13.6,0.01,0.18,0.0,6.3,8.6,2.7,9.2,29,33,35,39,52
2017-01-02 04:00,2191,32,31,0.00,9,0.00,,27.8,14.9,0.01,0.18,0.0,6.5,8.8,2.4,9.2,29,33,35,39,52
2017-01-02 05:00,2191,32,31,0.00,9,0.00,,34.4,16.2,0.01,0.18,0.0,6.5,8.8,2.4,9.2,29,33,35,39,52
2017-01-02 06:00,2191,32,31,0.00,9,0.00,,29.5,15.1,0.02,0.18,0.0,6.1,9.0,2.4,9.2,29,33,35,39,52
2017-01-02 07:00,2191,33,32,0.00,10,15.49,,29.3,15.3,0.02,0.18,0.0,6.5,8.6,2.4,9.2,29,33,35,39,52
2017-01-02 08:00,2191,33,32,0.00,8,87.20,,30.6,13.1,0.02,0.19,0.0,6.1,8.6,2.4,9.2,29,33,35,39,52
2017-01-02 09:00,2191,34,33,0.00,10,197.50,,22.8,11.6,0.02,0.19,0.0,6.2,8.6,2.4,9.2,29,33,35,39,52
2017-01-02 10:00,2191,34,32,0.00,10,280.40,,23.1,10.0,0.02,0.19,0.0,6.2,8.6,2.4,9.2,29,33,35,39,52
2017-01-02 11:00,2191,34,32,0.00,11,319.90,,24.1,11.3,0.02,0.19,0.0,6.2,8.6,2.4,9.3,29,33,35,39,52
2017-01-02 12:00,2191,32,30,0.00,13,240.40,,22.0,11.3,0.02,0.17,0.0,6.2,8.6,2.7,9.3,29,32,35,39,52
2017-01-02 13:00,2191,30,29,0.00,13,174.60,,24.4,11.1,0.02,0.17,0.0,6.1,8.6,2.4,8.9,29,32,35,39,52
2017-01-02 14:00,2191,29,29,0.00,16,126.80,,18.7,7.8,0.02,0.16,0.0,6.2,8.6,2.4,8.9,29,32,35,39,52
2017-01-02 15:00,2191,29,28,0.00,14,67.46,,16.1,5.9,0.02,0.16,0.0,6.2,8.6,2.4,8.9,29,32,35,39,52
2017-01-02 16:00,2191,28,27,0.00,14,13.74,,12.0,4.9,0.02,0.15,0.0,5.9,8.7,2.4,8.9,30,32,35,39,52
2017-01-02 17:00,2191,28,27,0.00,14,0.03,,15.4,5.6,0.02,0.15,0.0,6.2,8.7,2.4,9.3,30,32,35,39,52
2017-01-02 18:00,2191,28,27,0.00,13,0.00,,24.3,11.3,0.02,0.15,0.0,6.3,8.7,2.4,8.9,30,32,35,39,52
2017-01-02 19:00,2191,28,26,0.00,15,0.00,,25.4,10.1,0.02,0.15,0.0,6.4,8.4,2.4,9.3,29,32,35,39,52
2017-01-02 20:00,2191,28,25,0.00,15,0.00,,30.2,14.1,0.02,0.15,0.0,6.3,8.7,2.4,9.2,29,32,35,39,52
2017-01-02 21:00,2191,29,23,0.00,20,0.00,,31.8,13.6,0.03,0.15,0.0,6.3,8.7,2.4,9.2,29,32,35,39,52
2017-01-02 22:00,2191,31,29,0.00,11,0.00,,25.8,13.0,0.02,0.16,0.0,6.1,8.4,2.4,9.2,29,32,35,39,52
2017-01-02 23:00,2191,31,31,0.00,11,0.00,,22.6,10.6,0.02,0.17,0.0,6.4,8.7,2.4,9.1,28,32,35,39,52
2017-01-03 00:00,2191,32,31,0.00,12,0.00,,23.3,10.5,0.02,0.17,0.0,6.4,8.4,2.4,9.1,28,32,35,39,52
2017-01-03 01:00,2191,32,31,0.00,12,0.00,,26.9,12.0,0.02,0.18,0.0,6.4,8.5,2.4,9.1,28,32,35,39,52
