Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-01-01 00:00,2192,17,16,0.00,100,0.00,,1.8,0.1,0.09,0.09,2.8,1.9,1.7,3.5,6.6,28,35,32,34,38
2017-01-01 01:00,2192,17,15,0.00,100,0.00,,2.0,0.4,0.09,0.09,2.8,1.9,1.5,3.8,6.6,27,35,32,34,38
2017-01-01 02:00,2192,15,15,0.00,100,0.00,,2.5,0.2,0.09,0.09,2.8,1.1,1.7,3.5,6.6,27,35,32,34,38
2017-01-01 03:00,2192,15,13,0.00,100,0.00,,1.9,0.2,0.08,0.08,3.0,1.5,1.7,3.8,6.0,27,35,32,34,38
2017-01-01 04:00,2192,15,12,0.00,98,0.00,,2.7,0.5,0.08,0.08,3.0,1.8,1.7,3.2,6.6,27,35,32,34,38
2017-01-01 05:00,2192,18,15,0.00,100,0.00,,2.0,0.3,0.09,0.09,3.0,1.8,1.5,4.4,6.6,26,34,32,34,37
2017-01-01 06:00,2192,18,15,0.00,100,0.00,,2.8,0.3,0.09,0.09,3.0,1.8,1.5,4.4,6.6,26,34,32,34,37
2017-01-01 07:00,2192,18,12,0.00,100,5.38,,3.6,0.6,0.09,0.09,3.0,1.3,0.9,4.4,6.9,26,34,32,34,37
2017-01-01 08:00,2192,22,15,0.00,100,45.03,,3.0,0.4,0.10,0.11,2.8,1.3,1.7,3.2,6.6,26,34,32,34,37
2017-01-01 09:00,2192,28,22,0.00,97,89.90,,4.8,0.8,0.12,0.13,3.0,1.3,1.1,3.8,6.6,26,34,32,34,37
2017-01-01 10:00,2192,31,28,0.00,76,122.20,,4.4,1.5,0.12,0.16,3.0,1.3,1.1,2.8,6.6,27,34,32,34,37
2017-01-01 11:00,2192,31,31,0.00,72,128.60,,4.2,2.1,0.13,0.17,3.0,1.3,1.1,4.4,6.6,28,34,32,34,37
2017-01-01 12:00,2192,33,31,0.00,78,202.20,,4.4,1.8,0.14,0.18,2.8,1.3,0.8,4.4,6.0,28,34,32,34,37
2017-01-01 13:00,2192,33,31,0.00,72,128.00,,5.2,1.9,0.12,0.18,2.6,1.3,1.3,4.4,6.9,29,34,32,34,37
2017-01-01 14:00,2192,33,30,0.00,44,74.34,,4.9,1.7,0.08,0.18,3.2,1.3,1.9,2.8,6.9,30,35,32,34,37
2017-01-01 15:00,2192,30,28,0.00,50,40.24,,5.8,1.4,0.08,0.17,3.2,1.3,0.8,2.9,6.6,30,35,32,34,37
2017-01-01 16:00,2192,28,27,0.00,56,10.91,,4.1,1.8,0.09,0.15,3.2,1.3,0.8,3.5,6.6,29,35,32,34,37
