Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-07-01 00:00,2192,60,60,0.00,62,0.02,,1.4,0.1,0.35,0.52,1.3,4.3,3.2,0.0,4.2,73,85,80,73,66
2017-07-01 01:00,2192,60,60,0.00,66,0.03,,2.0,0.2,0.33,0.52,1.3,3.9,2.9,0.0,4.0,71,85,80,73,66
2017-07-01 02:00,2192,60,58,0.00,63,0.02,,1.5,0.1,0.32,0.49,1.1,4.1,3.2,0.0,4.0,70,83,80,73,66
2017-07-01 03:00,2192,58,57,0.00,65,0.02,,1.3,0.1,0.31,0.47,1.2,4.5,2.9,0.0,4.0,69,82,79,73,66
2017-07-01 04:00,2192,58,56,0.00,74,3.23,,0.6,0.0,0.37,0.47,1.1,3.7,3.4,0.0,4.2,67,82,79,73,66
2017-07-01 05:00,2192,58,57,0.00,83,30.87,,1.3,0.1,0.37,0.48,1.1,3.7,3.4,0.0,4.2,66,81,79,73,66
2017-07-01 06:00,2192,62,58,0.00,73,69.48,,1.1,0.0,0.35,0.51,1.3,3.9,3.2,0.0,4.2,67,80,78,73,66
2017-07-01 07:00,2192,66,62,0.00,58,61.34,,3.1,0.7,0.33,0.58,1.3,3.3,3.2,0.0,4.0,69,80,78,73,66
2017-07-01 08:00,2192,72,66,0.00,50,426.50,,3.5,1.4,0.32,0.69,1.5,3.5,3.2,0.0,4.0,72,80,77,73,66
2017-07-01 09:00,2192,76,72,0.00,42,823.00,,3.6,1.6,0.34,0.83,1.6,3.1,3.2,0.0,4.0,85,80,77,73,66
2017-07-01 10:00,2192,81,76,0.00,37,941.00,,4.6,1.6,0.30,0.94,0.0,3.1,2.6,0.0,4.0,94,80,76,73,66
2017-07-01 11:00,2192,82,81,0.00,22,988.00,,4.5,1.6,0.27,1.09,0.2,3.3,2.6,0.0,4.2,107,81,76,73,66
2017-07-01 12:00,2192,84,82,0.00,24,995.00,,5.1,1.6,0.27,1.14,0.5,3.7,2.6,0.0,3.6,116,83,76,73,66
2017-07-01 13:00,2192,85,84,0.00,23,938.00,,7.5,2.0,0.22,1.19,0.2,3.9,3.2,0.0,4.0,124,86,77,73,66
2017-07-01 14:00,2192,85,83,0.00,19,311.00,,6.2,1.8,0.25,1.21,0.0,3.9,3.2,0.0,4.0,128,88,77,73,66
2017-07-01 15:00,2192,83,80,0.00,23,207.90,,3.7,1.0,0.26,1.10,0.0,4.1,3.2,0.0,4.2,120,90,78,73,66
2017-07-01 16:00,2192,83,80,0.00,26,179.60,,4.8,1.2,0.27,1.09,1.5,4.5,3.2,0.0,3.7,107,92,79,73,66
2017-07-01 17:00,2192,83,80,0.00,27,105.40,,3.3,1.0,0.28,1.11,1.5,4.5,3.5,0.0,3.7,101,92,80,73,66
2017-07-01 18:00,2192,80,77,0.00,26,40.19,,3.5,0.7,0.26,1.01,1.5,4.5,3.0,0.0,4.0,96,92,80,73,66
2017-07-01 19:00,2192,77,73,0.00,30,5.53,,3.3,0.5,0.30,0.90,1.3,4.1,3.4,0.0,4.0,91,91,81,73,66
2017-07-01 20:00,2192,73,71,0.00,41,0.15,,3.1,0.4,0.35,0.80,1.3,3.9,3.0,0.0,4.2,86,90,80,73,66
2017-07-01 21:00,2192,71,68,0.00,48,0.14,,1.5,0.1,0.36,0.73,1.3,3.9,3.4,0.0,3.7,82,89,82,73,66
2017-07-01 22:00,2192,68,65,0.00,53,0.14,,1.7,0.2,0.36,0.66,1.3,3.8,3.4,0.0,4.0,80,89,82,73,66
2017-07-01 23:00,2192,66,62,0.00,60,0.08,,1.2,0.1,0.36,0.60,1.3,3.9,3.4,0.0,4.2,77,87,82,73,66
2017-07-02 00:00,2192,62,60,0.00,62,0.06,,0.9,0.1,0.30,0.55,1.1,3.7,3.2,0.0,4.0,75,87,81,73,66
2017-07-02 01:00,2192,61,58,0.00,49,0.04,,0.6,0.0,0.25,0.52,1.3,3.7,3.0,0.0,3.6,73,86,81,73,66
2017-07-02 02:00,2192,58,58,0.00,53,0.02,,0.8,0.1,0.27,0.49,1.1,3.6,3.5,0.0,4.2,71,85,80,73,66
2017-07-02 03:00,2192,58,57,0.00,56,0.03,,1.9,0.2,0.30,0.48,1.1,3.3,3.5,0.0,4.2,69,84,80,73,66
2017-07-02 04:00,2192,57,55,0.00,79,2.51,,1.2,0.1,0.34,0.47,1.2,3.6,3.2,0.0,4.0,68,83,80,74,66
2017-07-02 05:00,2192,57,55,0.00,68,19.41,,1.6,0.1,0.32,0.45,1.1,3.6,3.2,0.0,4.0,67,82,79,74,66
2017-07-02 06:00,2192,63,57,0.00,78,35.97,,1.8,0.4,0.37,0.51,1.1,2.7,3.4,0.0,3.7,66,81,79,74,66
2017-07-02 07:00,2192,68,63,0.00,63,57.03,,2.5,0.7,0.32,0.63,1.1,3.0,3.4,0.0,4.0,67,80,78,74,66
2017-07-02 08:00,2192,74,68,0.00,41,427.90,,4.4,1.2,0.30,0.73,1.5,3.3,2.9,0.0,4.0,71,80,78,74,66
2017-07-02 09:00,2192,76,73,0.00,38,830.00,,3.4,1.4,0.32,0.88,0.0,3.3,2.9,0.0,4.2,85,80,78,74,66
2017-07-02 10:00,2192,83,76,0.00,34,943.00,,4.0,1.3,0.30,1.04,0.0,3.0,3.2,0.0,4.0,94,80,77,74,66
2017-07-02 11:00,2192,87,83,0.00,18,995.00,,3.8,1.5,0.21,1.23,0.5,3.0,3.2,0.0,3.7,108,82,77,74,66
2017-07-02 12:00,2192,88,87,0.00,18,999.00,,4.6,1.5,0.21,1.30,0.5,3.8,2.9,0.0,4.2,117,83,77,74,66
2017-07-02 13:00,2192,89,87,0.00,14,950.00,,4.2,1.6,0.18,1.35,0.2,3.3,3.2,0.0,4.0,125,86,77,74,66
2017-07-02 14:00,2192,90,89,0.00,13,306.10,,5.0,2.0,0.17,1.39,0.1,3.6,3.4,0.0,3.7,130,89,78,73,66
2017-07-02 15:00,2192,90,86,0.00,12,563.80,,4.0,1.8,0.21,1.40,0.0,3.7,3.2,0.0,3.7,121,91,79,73,66
2017-07-02 16:00,2192,86,83,0.00,20,102.90,,6.9,1.0,0.29,1.22,1.7,4.0,3.8,0.0,3.7,109,92,80,73,66
2017-07-02 17:00,2192,86,83,0.00,31,133.90,,3.6,1.0,0.35,1.23,1.5,3.6,3.5,0.0,4.0,102,93,80,73,66
2017-07-02 18:00,2192,83,80,0.00,33,63.55,,4.8,0.9,0.36,1.12,1.5,3.6,3.2,0.0,4.0,98,92,80,73,66
2017-07-02 19:00,2192,80,75,0.00,34,7.37,,4.2,0.5,0.35,0.97,1.5,3.7,3.2,0.0,4.3,95,92,82,73,66
2017-07-02 20:00,2192,75,71,0.00,40,0.15,,1.1,0.1,0.36,0.82,1.3,3.9,3.4,0.0,3.7,90,92,82,73,66
2017-07-02 21:00,2192,71,66,0.00,49,0.10,,1.6,0.2,0.36,0.70,1.3,3.6,3.4,0.0,3.7,85,91,82,73,66
2017-07-02 22:00,2192,66,63,0.00,57,0.09,,1.9,0.3,0.37,0.61,1.3,3.4,3.2,0.0,4.0,82,90,82,74,66
2017-07-02 23:00,2192,65,63,0.00,69,0.04,,1.2,0.1,0.42,0.60,1.1,3.4,3.4,0.0,4.0,78,89,82,74,66
2017-07-03 00:00,2192,64,61,0.00,65,0.02,,0.9,0.0,0.37,0.58,1.3,3.6,3.0,0.0,3.7,76,88,82,74,66
2017-07-03 01:00,2192,61,59,0.00,69,0.02,,1.7,0.2,0.38,0.53,1.1,3.2,3.0,0.0,4.2,74,87,82,74,66
2017-07-03 02:00,2192,59,58,0.00,72,0.02,,1.9,0.1,0.40,0.50,1.3,3.0,3.4,0.0,3.7,72,86,82,74,66
2017-07-03 03:00,2192,58,55,0.00,82,0.01,,0.0,0.0,0.39,0.46,1.1,3.4,3.5,0.0,4.2,70,85,81,74,66
2017-07-03 04:00,2192,55,54,0.00,82,2.43,,0.9,0.0,0.36,0.42,1.1,3.1,3.5,0.0,3.7,69,84,81,74,66
2017-07-03 05:00,2192,56,54,0.00,89,19.26,,0.5,0.0,0.38,0.42,1.2,3.0,3.5,0.0,3.7,67,83,80,74,66
2017-07-03 06:00,2192,62,56,0.00,90,37.23,,2.2,0.2,0.41,0.49,1.2,3.0,3.2,0.0,4.0,67,82,79,74,66
2017-07-03 07:00,2192,66,62,0.00,76,59.08,,2.8,1.1,0.43,0.60,1.2,3.2,3.2,0.0,3.5,68,82,80,74,66
2017-07-03 08:00,2192,74,66,0.00,67,424.30,,3.1,1.4,0.41,0.71,1.3,3.3,3.2,0.0,3.7,72,81,79,74,66
2017-07-03 09:00,2192,78,74,0.00,44,815.00,,3.4,1.3,0.34,0.89,1.6,3.3,2.9,0.0,3.8,85,81,79,75,66
2017-07-03 10:00,2192,83,78,0.00,34,927.00,,4.3,1.4,0.29,1.01,0.0,3.3,3.2,0.0,3.7,94,82,78,74,66
2017-07-03 11:00,2192,85,83,0.00,23,990.00,,4.2,2.1,0.22,1.17,0.0,3.2,2.9,0.0,3.7,107,82,77,74,66
2017-07-03 12:00,2192,86,85,0.00,15,1000.00,,4.2,2.2,0.21,1.25,0.5,3.0,2.9,0.0,4.0,117,85,78,74,66
2017-07-03 13:00,2192,89,86,0.00,17,935.00,,4.5,2.3,0.22,1.31,0.2,3.8,3.2,0.0,4.3,125,87,78,74,66
2017-07-03 14:00,2192,89,87,0.00,17,314.00,,3.8,2.2,0.27,1.34,0.3,3.4,3.2,0.0,4.0,130,89,78,74,66
2017-07-03 15:00,2192,88,86,0.00,21,595.50,,3.9,2.2,0.29,1.31,0.0,3.5,3.5,0.0,4.0,121,92,80,74,66
2017-07-03 16:00,2192,86,83,0.00,27,168.50,,3.8,2.0,0.32,1.20,1.5,3.6,3.5,0.0,4.0,109,94,80,74,66
2017-07-03 17:00,2192,83,80,0.00,27,92.60,,3.1,1.8,0.31,1.08,1.6,4.0,3.4,0.0,3.7,102,94,80,74,66
2017-07-03 18:00,2192,80,76,0.00,29,41.64,,2.6,1.5,0.31,0.97,1.4,3.5,3.4,0.0,3.7,96,93,82,74,67
2017-07-03 19:00,2192,76,73,0.00,37,5.44,,3.4,1.6,0.29,0.86,1.3,3.1,3.2,0.0,3.6,92,92,82,74,66
2017-07-03 20:00,2192,73,69,0.00,29,0.11,,3.0,1.2,0.22,0.77,1.4,3.4,3.2,0.0,3.3,87,92,82,74,66
2017-07-03 21:00,2192,69,66,0.00,29,0.10,,1.9,0.7,0.21,0.69,1.1,3.8,3.2,0.0,4.3,82,91,82,74,67
2017-07-03 22:00,2192,66,64,0.00,33,0.07,,1.7,0.2,0.20,0.62,1.3,2.7,3.0,0.0,4.0,79,90,83,74,67
2017-07-03 23:00,2192,64,63,0.00,34,0.05,,2.5,0.5,0.23,0.60,1.1,3.0,3.2,0.0,4.3,76,89,82,74,67
2017-07-04 00:00,2192,63,60,0.00,51,0.04,,2.8,0.8,0.29,0.56,0.9,3.5,3.4,0.0,4.3,74,87,82,74,67
2017-07-04 01:00,2192,60,54,0.00,58,0.04,,1.8,0.1,0.29,0.48,1.1,3.3,3.4,0.0,3.7,72,86,82,75,67
2017-07-04 02:00,2192,54,52,0.00,66,0.02,,1.5,0.2,0.29,0.41,1.0,3.3,3.4,0.0,4.0,70,86,81,74,67
2017-07-04 03:00,2192,52,51,0.00,76,0.01,,1.3,0.1,0.30,0.38,1.1,2.9,3.5,0.0,4.0,68,85,81,75,67
2017-07-04 04:00,2192,51,50,0.00,80,2.16,,0.9,0.0,0.30,0.37,1.1,3.1,3.5,0.0,3.7,66,83,80,75,67
2017-07-04 05:00,2192,51,50,0.00,80,21.00,,0.8,0.0,0.29,0.36,1.0,3.3,3.5,0.0,3.7,65,82,80,75,67
2017-07-04 06:00,2192,60,51,0.00,82,40.81,,1.2,0.2,0.32,0.44,1.0,3.2,2.9,0.0,3.7,64,82,80,75,67
2017-07-04 07:00,2192,65,60,0.00,65,61.76,,2.5,0.8,0.35,0.57,1.1,3.3,3.2,0.0,3.7,65,81,79,75,67
2017-07-04 08:00,2192,74,65,0.00,49,422.80,,3.5,1.1,0.30,0.70,1.2,2.7,3.2,0.0,4.0,70,80,79,75,67
2017-07-04 09:00,2192,79,74,0.00,29,830.00,,3.9,1.9,0.26,0.92,1.5,2.7,3.4,0.0,4.3,83,80,79,74,67
2017-07-04 10:00,2192,81,78,0.00,24,949.00,,4.6,1.8,0.24,1.02,1.7,2.7,3.4,0.0,3.7,93,80,78,75,67
2017-07-04 11:00,2192,83,81,0.00,22,1002.00,,3.5,1.9,0.24,1.10,0.0,2.7,2.9,0.0,4.0,107,82,78,75,67
2017-07-04 12:00,2192,84,83,0.00,20,1008.00,,4.3,1.9,0.23,1.16,0.0,3.2,3.4,0.0,3.6,117,83,78,75,67
2017-07-04 13:00,2192,85,84,0.00,20,961.00,,5.4,1.8,0.23,1.20,0.6,3.1,2.9,0.0,3.3,127,86,78,75,67
2017-07-04 14:00,2192,85,84,0.00,18,307.80,,3.5,1.7,0.22,1.19,0.0,3.6,3.2,0.0,4.3,130,89,78,75,67
2017-07-04 15:00,2192,85,83,0.00,17,615.80,,3.4,1.8,0.24,1.18,0.0,3.5,3.2,0.0,4.3,121,91,79,75,67
2017-07-04 16:00,2192,83,81,0.00,23,173.30,,3.5,2.0,0.23,1.12,1.5,3.6,3.5,0.0,3.3,108,93,80,74,67
2017-07-04 17:00,2192,81,78,0.00,27,94.70,,3.0,1.8,0.26,1.03,1.3,3.6,3.5,0.0,4.0,100,94,81,74,67
2017-07-04 18:00,2192,78,74,0.00,30,40.63,,3.5,1.8,0.26,0.92,1.4,3.5,3.2,0.0,4.3,95,93,82,74,67
2017-07-04 19:00,2192,74,71,0.00,31,5.00,,3.3,1.9,0.22,0.80,1.3,3.3,3.4,0.0,3.8,89,92,82,74,67
2017-07-04 20:00,2192,71,68,0.00,24,0.10,,4.7,1.4,0.17,0.74,1.1,3.0,3.2,0.0,4.3,85,92,82,74,67
2017-07-04 21:00,2192,68,61,0.00,23,0.07,,5.2,0.9,0.16,0.63,1.1,3.4,3.4,0.0,4.0,80,90,82,75,67
2017-07-04 22:00,2192,61,56,0.00,32,0.04,,2.0,0.4,0.18,0.50,1.1,3.2,3.4,0.1,4.3,77,89,82,74,67
2017-07-04 23:00,2192,56,55,0.00,42,0.02,,1.3,0.3,0.20,0.45,1.1,2.6,3.4,0.0,3.6,74,88,82,75,67
2017-07-05 00:00,2192,56,54,0.00,53,0.02,,2.3,0.2,0.26,0.44,0.9,2.7,3.4,0.0,4.3,71,87,82,75,67
2017-07-05 01:00,2192,54,52,0.00,70,0.01,,1.1,0.1,0.29,0.41,1.1,3.0,3.2,0.0,3.6,69,86,81,74,67
2017-07-05 02:00,2192,52,50,0.00,75,0.02,,1.3,0.1,0.29,0.38,1.0,2.6,3.2,0.0,3.6,67,85,81,75,67
2017-07-05 03:00,2192,50,49,0.00,78,0.00,,0.9,0.1,0.28,0.35,1.0,2.1,2.4,0.0,3.7,66,83,80,74,67
2017-07-05 04:00,2192,49,47,0.00,83,2.03,,0.9,0.2,0.28,0.34,1.0,2.4,3.5,0.0,4.0,64,82,80,75,67
2017-07-05 05:00,2192,50,47,0.00,84,17.30,,0.7,0.0,0.28,0.34,1.0,2.4,3.2,0.0,3.3,63,82,80,75,67
2017-07-05 06:00,2192,58,50,0.00,83,35.89,,1.9,0.3,0.31,0.42,1.0,2.6,3.4,0.0,3.7,63,81,79,75,67
2017-07-05 07:00,2192,63,58,0.00,56,54.58,,2.9,0.8,0.30,0.53,1.0,2.7,3.0,0.0,4.0,64,80,79,75,67
2017-07-05 08:00,2192,72,63,0.00,52,421.20,,3.2,1.3,0.31,0.65,1.1,2.5,2.9,0.0,4.3,67,80,78,75,67
2017-07-05 09:00,2192,78,72,0.00,38,827.00,,4.0,1.2,0.24,0.90,1.5,1.9,3.4,0.0,4.3,82,80,78,75,67
2017-07-05 10:00,2192,84,78,0.00,21,941.00,,6.0,1.8,0.18,1.08,1.7,2.9,2.9,0.0,4.3,91,80,77,75,67
2017-07-05 11:00,2192,86,84,0.00,15,1003.00,,4.1,2.3,0.18,1.20,0.0,2.1,3.2,0.0,3.3,106,81,77,75,67
2017-07-05 12:00,2192,87,85,0.00,14,1001.00,,4.1,2.0,0.18,1.26,0.3,2.4,3.2,0.0,3.6,117,83,77,74,67
2017-07-05 13:00,2192,87,87,0.00,16,954.00,,5.2,2.0,0.20,1.30,0.0,2.1,2.9,0.0,3.8,127,86,78,75,67
2017-07-05 14:00,2192,87,86,0.00,17,311.50,,4.0,2.0,0.24,1.26,0.4,2.6,3.4,0.0,3.6,,89,78,75,67
