Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-01-01 00:00,2186,40,40,0.00,89,0.00,,10.3,3.8,0.23,0.25,11.6,8.8,11.0,4.8,7.9,45,42,45,46,53
2017-01-01 01:00,2186,40,40,0.00,94,0.00,,6.8,3.3,0.23,0.25,11.6,8.8,11.2,4.8,7.9,45,42,44,46,53
2017-01-01 02:00,2186,40,38,0.00,94,0.00,,9.2,4.3,0.22,0.24,11.7,8.8,11.2,4.8,7.9,44,42,44,46,53
2017-01-01 03:00,2186,38,38,0.00,90,0.00,,7.0,4.3,0.21,0.23,11.7,8.2,11.2,4.8,7.9,44,42,44,46,53
2017-01-01 04:00,2186,39,38,0.00,90,0.00,,5.7,1.4,0.21,0.23,11.4,8.2,11.2,4.6,7.6,44,42,44,46,53
2017-01-01 05:00,2186,39,37,0.00,90,0.01,,3.4,1.7,0.21,0.23,11.4,8.3,11.2,4.6,7.9,44,42,44,46,53
2017-01-01 06:00,2186,37,34,0.00,92,1.22,,4.4,1.5,0.20,0.21,11.6,8.6,11.2,4.6,7.9,44,41,43,46,53
2017-01-01 07:00,2186,37,34,0.00,95,87.40,,5.7,2.7,0.19,0.20,11.6,8.3,11.2,4.6,8.3,44,40,43,46,53
2017-01-01 08:00,2186,43,37,0.00,95,264.60,,5.8,3.7,0.22,0.24,11.3,8.9,11.4,4.8,7.9,43,40,43,46,53
2017-01-01 09:00,2186,46,43,0.00,83,409.40,,7.1,2.9,0.24,0.30,11.3,8.9,10.9,4.8,7.9,43,40,43,46,53
2017-01-01 10:00,2186,48,45,0.00,77,295.00,,10.7,6.5,0.25,0.32,11.3,8.6,10.9,4.8,7.9,43,40,42,46,53
2017-01-01 11:00,2186,45,43,0.00,83,412.40,,13.1,8.3,0.24,0.29,11.3,8.5,10.9,4.8,8.3,44,42,42,45,53
2017-01-01 12:00,2186,48,45,0.00,82,502.30,,9.0,5.0,0.25,0.32,11.6,9.1,11.4,4.4,8.3,45,44,43,45,53
2017-01-01 13:00,2186,48,47,0.00,74,292.90,,13.0,6.0,0.24,0.33,11.4,8.9,11.4,4.4,8.3,46,45,44,45,53
2017-01-01 14:00,2186,49,48,0.00,71,364.90,,13.8,7.0,0.24,0.34,11.3,8.7,11.2,4.8,8.3,47,46,44,45,53
2017-01-01 15:00,2186,49,48,0.00,67,178.70,,13.7,7.8,0.22,0.34,11.6,8.7,11.2,4.4,8.3,47,47,45,45,53
2017-01-01 16:00,2186,48,44,0.00,64,23.67,,9.7,5.3,0.21,0.31,11.6,8.9,11.1,4.8,8.3,47,46,45,45,53
2017-01-01 17:00,2186,44,43,0.00,70,0.00,,10.0,6.6,0.20,0.29,11.6,8.9,11.4,4.8,7.9,47,46,46,46,53
2017-01-01 18:00,2186,44,42,0.00,74,0.00,,10.4,6.0,0.21,0.28,11.3,8.5,11.1,4.8,8.3,46,44,46,46,53
2017-01-01 19:00,2186,45,44,0.00,75,0.00,,16.6,6.7,0.21,0.29,11.4,8.7,11.1,4.8,7.9,46,43,45,46,53
2017-01-01 20:00,2186,45,43,0.00,65,0.00,,15.4,7.9,0.19,0.29,11.4,8.5,11.2,4.6,7.9,45,43,45,46,53
2017-01-01 21:00,2186,43,42,0.00,70,0.00,,23.7,11.3,0.19,0.27,11.2,8.5,11.2,4.6,7.9,45,42,45,46,53
2017-01-01 22:00,2186,42,42,0.00,71,0.00,,19.5,10.5,0.19,0.27,11.3,8.7,11.4,4.4,7.9,45,41,44,46,53
2017-01-01 23:00,2186,42,41,0.00,77,0.00,,18.2,8.6,0.20,0.26,11.3,8.7,10.9,4.4,7.9,44,41,44,46,53
2017-01-02 00:00,2186,42,41,0.00,75,0.00,,15.3,6.9,0.20,0.27,11.2,8.1,10.9,4.4,7.6,44,41,44,46,53
2017-01-02 01:00,2186,42,41,0.00,83,0.00,,10.4,6.4,0.22,0.26,11.3,8.6,10.9,4.4,7.9,44,40,43,46,53
