Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-01-01 00:00,2185,46,41,0.21,91,0.04,,15.6,7.6,0.26,0.28,13.6,6.1,9.0,9.7,,48,49,52,52,
2017-01-01 01:00,2185,42,41,0.31,96,0.02,,4.8,2.0,0.25,0.26,19.4,6.5,9.0,9.8,,47,49,52,52,
2017-01-01 02:00,2185,41,40,0.27,96,0.02,,8.5,2.8,0.25,0.25,21.7,10.4,8.8,9.8,,46,48,52,52,
2017-01-01 03:00,2185,43,40,0.01,96,0.04,,14.2,7.8,0.24,0.25,21.7,11.1,10.9,9.7,,45,47,51,52,
2017-01-01 04:00,2185,44,41,0.00,83,0.02,,9.8,3.1,0.23,0.28,20.1,10.1,11.3,9.7,,45,47,51,52,
2017-01-01 05:00,2185,42,40,0.00,90,0.04,,8.4,3.2,0.23,0.25,19.4,9.6,11.2,11.2,,44,47,51,52,
2017-01-01 06:00,2185,40,40,0.00,95,0.88,,5.4,2.3,0.24,0.25,19.1,9.0,10.6,12.0,,44,46,51,52,
2017-01-01 07:00,2185,42,40,0.00,96,32.29,,5.7,2.2,0.25,0.26,18.9,8.8,11.0,12.5,,44,46,50,52,
2017-01-01 08:00,2185,43,41,0.00,94,127.90,,7.9,3.1,0.25,0.27,18.7,8.9,10.6,12.9,,44,46,50,52,
2017-01-01 09:00,2185,46,43,0.00,90,361.00,,8.4,3.7,0.25,0.28,18.5,8.6,10.9,12.7,,47,46,50,52,
2017-01-01 10:00,2185,49,46,0.00,78,514.50,,12.9,4.6,0.25,0.33,18.2,8.1,10.7,12.7,,50,46,50,52,
2017-01-01 11:00,2185,50,48,0.00,73,564.40,,13.1,7.0,0.25,0.35,18.2,8.6,10.8,12.7,,54,47,50,51,
