Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-01-01 00:00,2017,15,13,0.00,,0.00,,7.6,4.6,,,9.1,10.1,11.5,,13.7,28,29,32,,39
2017-01-01 01:00,2017,14,12,0.00,,0.00,,7.3,5.6,,,9.0,9.9,11.5,,13.7,26,28,32,,39
2017-01-01 02:00,2017,15,13,0.00,,0.00,,7.9,5.3,,,9.3,9.8,11.7,,13.7,26,27,32,,39
2017-01-01 03:00,2017,18,15,0.00,,0.00,,8.9,6.8,,,8.8,9.6,11.8,,13.2,25,26,31,,39
2017-01-01 04:00,2017,20,18,0.00,,0.00,,8.1,6.0,,,9.3,10.1,11.5,,13.7,24,26,31,,39
2017-01-01 05:00,2017,20,17,0.00,,0.00,,6.1,4.1,,,9.1,9.8,11.6,,13.2,23,25,31,,39
2017-01-01 06:00,2017,18,13,0.00,,0.00,,7.1,4.7,,,8.7,9.9,11.3,,13.7,23,25,31,,39
2017-01-01 07:00,2017,17,13,0.00,,15.20,,7.1,5.0,,,8.4,9.6,11.5,,13.2,22,24,31,,39
2017-01-01 08:00,2017,33,17,0.00,,142.70,,5.7,3.9,,,8.2,9.6,11.3,,13.7,22,24,30,,39
2017-01-01 09:00,2017,42,33,0.00,,279.00,,5.5,3.5,,,8.2,9.6,11.0,,13.2,22,23,30,,39
2017-01-01 10:00,2017,44,42,0.00,,385.10,,8.8,3.6,,,8.6,9.6,11.4,,13.2,24,24,30,,39
2017-01-01 11:00,2017,47,44,0.00,,442.60,,7.8,3.4,,,9.0,9.9,11.4,,13.7,26,25,29,,39
2017-01-01 12:00,2017,48,47,0.00,,446.00,,10.9,4.2,,,9.1,9.6,11.6,,13.7,29,26,29,,39
2017-01-01 13:00,2017,48,43,0.00,,350.50,,14.7,8.5,,,9.5,10.1,11.4,,13.7,31,28,29,,39
2017-01-01 14:00,2017,45,43,0.00,,244.00,,10.9,7.0,,,9.5,10.0,11.4,,13.7,35,29,29,,39
2017-01-01 15:00,2017,45,38,0.00,,105.80,,9.1,4.2,,,9.7,9.8,11.3,,13.2,35,30,30,,39
2017-01-01 16:00,2017,38,32,0.00,,9.68,,5.9,2.6,,,9.5,10.2,11.5,,13.2,35,31,30,,39
2017-01-01 17:00,2017,32,26,0.00,,0.04,,3.9,1.7,,,9.3,10.5,11.6,,13.2,33,31,30,,39
2017-01-01 18:00,2017,28,24,0.00,,0.10,,5.3,2.9,,,9.5,10.3,11.5,,13.2,32,31,31,,39
2017-01-01 19:00,2017,26,24,0.00,,0.01,,4.2,1.7,,,9.0,10.3,11.1,,13.7,32,31,31,,39
2017-01-01 20:00,2017,24,23,0.00,,0.00,,5.7,1.6,,,9.0,10.3,11.6,,13.2,32,31,31,,39
2017-01-01 21:00,2017,24,23,0.00,,0.00,,7.0,4.5,,,9.3,10.3,11.5,,13.2,31,31,31,,39
2017-01-01 22:00,2017,25,21,0.00,,0.00,,6.9,4.5,,,9.0,9.8,11.5,,13.2,31,31,31,,39
2017-01-01 23:00,2017,22,18,0.00,,0.00,,6.4,4.2,,,9.0,10.0,11.5,,13.2,31,31,31,,39
2017-01-02 00:00,2017,22,18,0.00,,0.00,,6.5,3.4,,,9.3,10.2,11.8,,13.2,30,30,31,,39
2017-01-02 01:00,2017,22,16,0.00,,0.00,,7.1,3.6,,,9.5,10.2,11.5,,13.7,29,30,31,,39
2017-01-02 02:00,2017,17,15,0.00,,0.00,,7.5,5.5,,,9.1,9.9,11.8,,13.2,29,29,31,,39
2017-01-02 03:00,2017,18,15,0.00,,0.00,,7.6,5.2,,,9.1,10.1,11.5,,13.2,28,29,31,,39
2017-01-02 04:00,2017,18,14,0.00,,0.00,,6.8,4.2,,,9.3,9.9,11.5,,13.2,27,28,31,,39
2017-01-02 05:00,2017,15,13,0.00,,0.00,,9.1,3.9,,,9.0,9.6,11.5,,13.2,26,27,31,,39
2017-01-02 06:00,2017,15,13,0.00,,0.00,,8.4,4.4,,,8.8,10.0,11.6,,13.2,25,27,31,,39
2017-01-02 07:00,2017,17,12,0.00,,16.70,,6.7,4.1,,,8.7,10.1,11.1,,13.2,24,26,31,,39
2017-01-02 08:00,2017,28,17,0.00,,141.40,,6.5,3.3,,,9.1,9.8,11.5,,13.2,23,25,31,,39
2017-01-02 09:00,2017,34,28,0.00,,278.70,,23.3,3.8,,,8.5,9.9,11.6,,13.2,23,25,30,,39
2017-01-02 10:00,2017,34,31,0.00,,433.40,,29.6,22.0,,,9.1,9.9,11.3,,13.7,25,25,30,,39
2017-01-02 11:00,2017,35,31,0.00,,291.40,,27.6,21.2,,,9.1,10.1,11.5,,13.2,27,26,30,,39
2017-01-02 12:00,2017,37,34,0.00,,300.50,,26.4,19.7,,,9.1,9.8,11.0,,13.2,29,27,30,,39
2017-01-02 13:00,2017,37,36,0.00,,359.60,,23.0,16.8,,,9.3,10.1,11.8,,13.2,30,28,30,,39
2017-01-02 14:00,2017,37,28,0.00,,177.20,,24.2,15.2,,,9.0,9.9,11.5,,13.2,31,29,30,,39
2017-01-02 15:00,2017,28,23,0.00,,93.30,,21.6,15.2,,,9.3,9.8,11.5,,13.2,32,29,30,,39
2017-01-02 16:00,2017,23,17,0.00,,12.04,,16.2,6.3,,,9.5,10.0,11.3,,13.2,32,30,30,,39
2017-01-02 17:00,2017,17,12,0.00,,0.02,,13.0,9.2,,,9.0,10.0,11.5,,13.2,31,30,30,,39
2017-01-02 18:00,2017,12,11,0.00,,0.00,,12.8,7.7,,,8.9,10.2,11.5,,13.2,31,30,31,,39
2017-01-02 19:00,2017,13,12,0.00,,0.00,,13.0,8.3,,,9.3,9.8,11.1,,13.2,31,30,31,,39
2017-01-02 20:00,2017,13,13,0.00,,0.00,,11.1,6.9,,,8.8,10.4,11.3,,13.2,29,29,31,,39
2017-01-02 21:00,2017,13,13,0.00,,0.00,,8.5,4.2,,,9.3,10.1,11.6,,13.2,28,29,31,,39
2017-01-02 22:00,2017,14,13,0.00,,0.00,,5.5,2.5,,,8.8,10.1,11.6,,13.2,28,28,31,,39
2017-01-02 23:00,2017,14,14,0.00,,0.00,,8.0,3.8,,,9.1,10.3,11.6,,13.5,27,28,31,,39
2017-01-03 00:00,2017,14,12,0.00,,0.00,,8.2,5.4,,,9.3,10.1,11.1,,13.2,27,28,31,,39
2017-01-03 01:00,2017,13,12,0.00,,0.00,,6.0,3.7,,,9.0,9.6,11.3,,13.2,26,27,31,,39
2017-01-03 02:00,2017,13,12,0.00,,0.00,,6.0,4.2,,,9.3,9.8,11.5,,13.5,26,27,31,,39
2017-01-03 03:00,2017,12,12,0.00,,0.00,,6.8,4.3,,,8.7,10.0,11.5,,13.5,25,26,31,,39
2017-01-03 04:00,2017,12,11,0.00,,0.00,,5.9,4.1,,,8.8,10.0,11.5,,13.2,25,26,30,,39
2017-01-03 05:00,2017,11,11,0.00,,0.00,,4.5,2.3,,,8.8,10.0,11.6,,13.5,25,26,30,,38
2017-01-03 06:00,2017,11,11,0.00,,0.00,,4.1,2.2,,,8.7,9.7,11.3,,13.5,24,26,30,,38
2017-01-03 07:00,2017,11,11,0.00,,4.95,,4.4,2.8,,,8.9,9.7,11.5,,13.5,24,25,30,,38
2017-01-03 08:00,2017,12,11,0.00,,40.31,,5.9,3.8,,,8.9,9.8,11.5,,13.5,24,25,30,,38
2017-01-03 09:00,2017,14,12,0.00,,143.30,,7.4,4.6,,,8.9,9.8,11.0,,13.5,24,25,30,,38
2017-01-03 10:00,2017,15,14,0.00,,232.90,,8.4,4.5,,,8.9,9.8,11.4,,13.5,25,25,29,,38
2017-01-03 11:00,2017,16,14,0.00,,227.90,,9.0,5.4,,,8.7,9.7,11.4,,13.5,25,25,29,,38
2017-01-03 12:00,2017,16,14,0.00,,265.80,,7.6,3.9,,,8.7,10.0,11.4,,13.5,26,26,29,,38
2017-01-03 13:00,2017,16,15,0.00,,243.60,,7.9,4.2,,,9.1,9.6,11.4,,13.5,27,26,29,,38
2017-01-03 14:00,2017,16,15,0.00,,185.60,,7.4,4.1,,,8.9,9.8,11.4,,13.5,28,27,29,,38
2017-01-03 15:00,2017,16,15,0.00,,64.16,,6.4,3.2,,,9.1,10.1,11.4,,13.5,28,27,29,,38
2017-01-03 16:00,2017,15,14,0.00,,11.33,,5.3,3.1,,,9.1,9.9,11.4,,13.5,28,28,29,,38
2017-01-03 17:00,2017,14,12,0.00,,0.00,,9.1,5.4,,,9.1,9.9,11.0,,13.5,28,28,30,,38
2017-01-03 18:00,2017,12,11,0.00,,0.00,,8.9,5.2,,,9.3,10.1,11.5,,13.5,27,28,30,,38
2017-01-03 19:00,2017,11,10,0.00,,0.00,,8.7,6.0,,,9.1,10.1,11.5,,13.5,27,27,30,,38
2017-01-03 20:00,2017,10,9,0.00,,0.00,,8.2,5.8,,,8.7,9.8,11.5,,13.5,26,27,30,,38
2017-01-03 21:00,2017,10,9,0.00,,0.00,,5.1,2.7,,,8.8,10.0,11.5,,13.5,26,27,30,,38
2017-01-03 22:00,2017,10,10,0.00,,0.00,,4.5,2.8,,,8.8,9.6,11.5,,13.5,25,26,30,,38
2017-01-03 23:00,2017,10,10,0.00,,0.00,,4.4,2.1,,,8.7,9.8,11.0,,13.5,25,26,30,,38
2017-01-04 00:00,2017,10,10,0.00,,0.00,,5.7,2.3,,,8.9,10.1,11.0,,13.5,25,26,30,,38
2017-01-04 01:00,2017,10,9,0.00,,0.00,,8.0,4.5,,,8.9,9.7,11.3,,13.5,24,26,30,,38
2017-01-04 02:00,2017,9,6,0.00,,0.00,,8.0,4.6,,,8.5,9.8,11.4,,13.5,24,25,29,,38
