Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-07-01 00:00,15,72,71,0.00,94,0.00,,3.0,0.5,0.72,0.78,37.6,45.7,51.8,26.3,43.5,71,72,72,70,72
2017-07-01 01:00,15,72,71,0.00,93,0.00,,0.9,0.1,0.72,0.78,37.6,45.6,51.7,26.2,44.1,71,72,72,70,72
2017-07-01 02:00,15,72,71,0.00,90,0.00,,1.8,0.1,0.69,0.77,37.5,45.5,51.7,26.2,43.9,71,72,72,70,72
2017-07-01 03:00,15,72,71,0.00,86,0.00,,3.2,0.8,0.66,0.77,37.2,45.5,51.7,26.1,44.1,71,72,72,70,72
2017-07-01 04:00,15,72,71,0.00,74,0.00,,3.2,0.8,0.58,0.77,37.3,45.5,51.6,26.0,44.0,71,72,72,70,72
2017-07-01 05:00,15,72,71,0.00,67,0.20,,4.8,1.2,0.56,0.78,37.1,45.4,51.4,25.9,44.2,71,72,72,70,72
2017-07-01 06:00,15,71,71,0.00,77,12.52,,4.0,1.1,0.64,0.77,37.1,45.3,51.5,25.9,44.2,71,72,72,70,72
2017-07-01 07:00,15,71,71,0.00,86,21.42,,3.6,0.8,0.66,0.77,37.0,45.3,51.2,25.8,44.1,71,72,72,70,72
2017-07-01 08:00,15,74,71,0.00,84,36.88,,3.3,0.6,0.62,0.80,36.8,45.3,51.4,25.8,44.1,71,71,72,70,72
2017-07-01 09:00,15,76,74,0.00,74,64.89,,3.2,1.0,0.63,0.86,36.5,45.2,51.3,25.6,44.2,71,71,72,70,72
2017-07-01 10:00,15,79,76,0.00,72,117.30,,4.2,0.8,0.65,0.94,36.4,45.1,51.3,25.6,44.1,71,71,72,70,72
2017-07-01 11:00,15,83,79,0.00,67,789.20,,3.3,0.5,0.73,1.05,36.2,45.0,51.3,25.5,43.9,71,71,72,70,72
2017-07-01 12:00,15,83,78,0.00,66,307.10,,3.6,1.0,0.76,1.02,36.0,45.0,51.1,25.4,44.1,71,71,72,70,72
2017-07-01 13:00,15,81,78,0.00,83,525.20,,4.5,2.3,0.82,1.02,36.0,44.9,51.2,25.5,44.1,71,71,71,70,72
2017-07-01 14:00,15,80,79,0.00,81,381.20,,4.0,0.9,0.84,1.02,35.7,44.9,51.0,25.3,44.1,71,71,71,70,72
2017-07-01 15:00,15,80,72,0.18,83,136.70,,2.0,0.2,0.86,0.98,35.9,44.8,51.2,25.4,43.8,71,71,71,70,72
2017-07-01 16:00,15,72,70,0.27,100,85.40,,2.7,0.5,0.76,0.76,35.8,44.8,51.0,25.3,43.8,71,71,71,70,72
2017-07-01 17:00,15,72,71,0.09,100,88.10,,1.9,0.3,0.79,0.79,36.5,45.3,50.9,25.3,43.8,71,72,71,70,72
2017-07-01 18:00,15,71,71,0.01,100,30.82,,1.8,0.2,0.77,0.77,39.6,48.0,51.0,25.1,43.8,71,72,71,70,72
2017-07-01 19:00,15,71,71,0.00,100,0.73,,3.2,1.2,0.76,0.76,39.5,47.8,51.7,25.3,43.7,71,72,71,70,72
2017-07-01 20:00,15,71,70,0.00,100,0.00,,2.5,0.4,0.75,0.75,39.1,47.4,52.0,25.4,43.8,72,72,71,70,72
2017-07-01 21:00,15,70,69,0.00,100,0.00,,2.0,0.4,0.73,0.73,38.8,47.1,52.0,25.6,43.9,72,72,72,70,72
2017-07-01 22:00,15,69,68,0.00,100,0.00,,2.4,0.5,0.70,0.70,38.6,46.8,52.3,25.6,43.7,71,72,72,70,72
2017-07-01 23:00,15,69,68,0.00,99,0.00,,5.7,1.0,0.68,0.70,38.5,46.6,52.1,25.7,43.8,71,72,72,70,72
2017-07-02 00:00,15,69,68,0.00,90,0.00,,3.5,0.8,0.63,0.71,38.3,46.4,52.1,25.8,43.7,71,72,72,70,72
2017-07-02 01:00,15,70,69,0.00,87,0.00,,5.0,0.4,0.63,0.73,38.2,46.3,52.0,25.8,43.7,71,72,72,70,72
2017-07-02 02:00,15,71,70,0.00,85,0.00,,3.6,0.4,0.62,0.74,38.0,46.2,52.0,25.6,43.8,71,72,72,70,72
2017-07-02 03:00,15,71,69,0.00,84,0.00,,3.3,0.7,0.63,0.74,37.9,46.1,51.9,25.7,43.8,71,72,72,70,72
2017-07-02 04:00,15,70,69,0.00,88,0.00,,3.3,0.8,0.64,0.73,37.8,46.0,51.9,25.7,43.7,71,72,72,70,72
2017-07-02 05:00,15,70,69,0.00,88,0.16,,3.7,0.4,0.63,0.73,37.7,45.9,51.7,25.6,43.9,71,72,72,70,72
2017-07-02 06:00,15,71,69,0.00,86,7.17,,2.2,0.4,0.64,0.74,37.5,45.8,51.5,25.6,44.0,71,72,72,70,72
2017-07-02 07:00,15,71,70,0.00,85,15.23,,2.0,0.2,0.66,0.76,37.4,45.7,51.5,25.5,44.0,71,72,72,70,72
2017-07-02 08:00,15,73,71,0.00,89,27.21,,2.2,0.2,0.70,0.79,37.4,45.6,51.3,25.5,44.0,71,71,72,70,72
2017-07-02 09:00,15,75,72,0.00,89,118.20,,2.1,0.5,0.74,0.83,37.2,45.5,51.5,25.5,43.9,71,71,72,70,72
2017-07-02 10:00,15,76,75,0.00,87,204.40,,2.1,0.6,0.78,0.89,37.2,45.5,51.6,25.5,43.7,71,71,72,70,72
2017-07-02 11:00,15,76,76,0.00,84,173.60,,2.3,0.5,0.77,0.91,36.9,45.4,51.3,25.5,43.9,71,71,72,70,72
2017-07-02 12:00,15,78,76,0.00,87,261.20,,3.2,0.5,0.80,0.93,36.9,45.3,51.3,25.4,43.9,71,71,72,70,72
2017-07-02 13:00,15,78,76,0.00,84,178.60,,5.4,1.7,0.79,0.94,36.9,45.2,51.2,25.3,43.8,71,71,72,70,72
2017-07-02 14:00,15,78,76,0.00,85,204.70,,5.2,1.8,0.78,0.94,36.6,45.2,51.4,25.3,43.7,71,71,72,70,72
2017-07-02 15:00,15,76,71,0.00,83,58.42,,6.7,1.6,0.78,0.83,36.6,45.2,51.2,25.2,43.8,71,71,71,70,72
2017-07-02 16:00,15,74,71,0.00,96,68.48,,2.5,1.2,0.76,0.78,36.5,45.1,51.1,25.2,43.7,71,71,71,70,72
2017-07-02 17:00,15,75,71,0.13,92,67.86,,3.1,0.5,0.78,0.83,36.5,45.0,51.0,25.1,43.7,71,71,71,70,72
2017-07-02 18:00,15,71,71,0.01,100,19.28,,3.5,2.4,0.75,0.75,36.4,45.0,51.0,25.0,43.8,71,71,71,70,72
2017-07-02 19:00,15,71,71,0.00,100,0.68,,2.9,1.1,0.76,0.76,36.9,45.7,50.9,25.0,43.7,71,71,71,70,72
2017-07-02 20:00,15,71,70,0.00,100,0.00,,2.7,0.4,0.75,0.75,37.7,46.0,50.9,25.1,43.8,71,71,71,70,72
2017-07-02 21:00,15,70,69,0.00,100,0.00,,2.7,0.8,0.73,0.73,37.8,46.0,51.1,25.0,43.7,71,71,71,70,72
2017-07-02 22:00,15,70,70,0.00,100,0.00,,2.4,0.4,0.74,0.74,37.8,46.0,51.1,25.0,43.7,71,72,71,70,72
2017-07-02 23:00,15,70,70,0.00,100,0.00,,2.8,0.4,0.72,0.74,38.0,45.9,51.1,25.1,43.5,71,72,72,70,72
2017-07-03 00:00,15,70,70,0.00,96,0.00,,3.3,0.3,0.71,0.74,37.8,45.9,51.1,25.1,43.6,71,72,72,70,72
2017-07-03 01:00,15,70,69,0.00,96,0.00,,4.1,0.5,0.70,0.74,37.8,45.8,51.3,25.1,43.5,71,71,72,70,72
2017-07-03 02:00,15,70,70,0.00,92,0.00,,3.6,0.8,0.69,0.74,37.6,45.7,51.2,25.1,43.6,71,71,72,70,72
2017-07-03 03:00,15,70,70,0.00,92,0.00,,1.8,0.3,0.69,0.74,37.7,45.7,51.2,25.1,43.5,71,71,72,70,72
2017-07-03 04:00,15,70,69,0.00,94,0.00,,3.9,0.5,0.68,0.72,37.6,45.6,51.3,25.0,43.4,71,71,72,70,72
2017-07-03 05:00,15,70,70,0.00,88,0.20,,2.6,0.6,0.63,0.74,37.3,45.5,51.0,25.0,43.5,71,71,72,70,72
2017-07-03 06:00,15,71,70,0.00,82,4.70,,3.2,0.4,0.61,0.74,37.6,45.6,50.9,25.1,43.4,71,71,72,70,72
2017-07-03 07:00,15,72,71,0.00,84,31.70,,2.8,0.4,0.64,0.76,37.4,45.5,51.2,25.0,43.2,71,71,72,70,72
2017-07-03 08:00,15,73,72,0.00,87,31.55,,2.8,0.4,0.69,0.81,37.2,45.4,51.0,24.9,43.4,71,71,71,70,72
2017-07-03 09:00,15,75,73,0.00,89,113.40,,2.4,0.6,0.76,0.85,37.1,45.4,51.0,25.0,43.2,71,71,71,70,72
2017-07-03 10:00,15,77,75,0.00,88,235.60,,2.1,0.3,0.80,0.91,36.9,45.3,50.9,24.9,43.2,71,71,71,70,72
2017-07-03 11:00,15,78,76,0.00,88,272.00,,2.3,0.3,0.82,0.95,37.0,45.3,51.1,24.9,43.4,71,71,71,70,72
